E Hya;14.838182;-;27.960225;0;4.42;-
alf01 Lib;14.844794;-;15.9971;0;5.15;-
bet UMi;14.845109;+;74.155475;0;2.07;Kocab
alf02 Lib;14.847976;-;16.041775;0;2.75;Zuben Elgenubi
11 Lib;14.850298;-;2.299153;0;4.93;-
ksi Boo;14.856468;+;19.100625;0;4.54;-
omi Lup;14.860639;-;43.575356;0;4.32;-
12 Lib;14.905592;-;24.642206;0;5.27;-
ksi01 Lib;14.906354;-;11.898347;0;5.78;-
zet Cir;14.911828;-;65.991092;0;6.09;-
c Lup;14.938126;-;52.80955;0;5.38;-
tet Cir;14.945552;-;62.781011;0;5.08;-
ksi02 Lib;14.946142;-;11.409703;0;5.48;-
8 UMi;14.946765;+;74.900922;0;6.83;-
16 Lib;14.953055;-;4.346447;0;4.47;-
1 Ser;14.959236;+;0;0;5.51;-
RR UMi;14.959724;+;65.932464;0;4.63;-
R Aps;14.964718;-;76.662656;0;5.37;-
17 Lib;14.970392;-;11.154761;0;6.61;-
bet Lup;14.975535;-;43.133958;0;2.68;-
59 Hya;14.977571;-;27.657256;0;5.65;-
18 Lib;14.98155;-;11.144011;0;5.88;-
kap Cen;14.986023;-;42.104203;0;3.13;-
40 Boo;14.993596;+;39.265336;0;5.64;-
9 UMi;15.007487;+;71.765456;0;6.64;-
del Lib;15.016208;-;8.518944;0;4.91;Zuben Elakribi
2 Ser;15.030258;+;0;0;5.71;-
pi.01 Oct;15.030778;-;83.227647;0;5.65;-
bet Boo;15.032434;+;40.390569;0;3.49;Nekkar
60 Hya;15.035121;-;28.060614;0;5.83;-
ome Boo;15.035141;+;25.008139;0;4.8;-
110 Vir;15.048344;+;2.091303;0;4.39;-
i Boo;15.063139;+;47.654042;0;4.83;-
sig Lib;15.067838;-;25.281961;0;3.25;Brachium
psi Boo;15.074095;+;26.94765;0;4.52;-
pi.02 Oct;15.079701;-;83.038311;0;5.65;-
eta Cir;15.080052;-;64.03135;0;5.16;-
pi. Lup A;15.085302;-;47.051261;0;3.91;-
k Boo;15.090509;+;48.150972;0;5.59;-
nu. Lib;15.110443;-;16.256814;0;5.19;Zuben Hakrabi
22 Lib;15.113628;-;16.484361;0;6.41;-
c Boo;15.121685;+;24.869197;0;4.93;-
b Boo;15.13994;+;26.301147;0;5.67;-
lam Lup;15.147394;-;45.279844;0;4.07;-
ome Oct;15.185783;-;84.787817;0;5.88;-
kap Lup;15.198909;-;48.737819;0;3.88;-
kap02 Lup;15.199352;-;48.743703;0;5.7;-
iot Lib;15.203697;-;19.791633;0;4.54;-
zet Lup;15.204749;-;52.099247;0;3.41;-
e Lup;15.213775;-;44.500419;0;4.83;-
iot02 Lib;15.221997;-;19.647558;0;6.07;-
23 Lib;15.22463;-;25.309344;0;6.47;-
chi Boo;15.241433;+;29.164294;0;5.28;-
26 Lib;15.242711;-;17.768572;0;6.18;-
i Lup;15.2437;-;31.519125;0;4.91;-
3 Ser;15.253154;+;4.939361;0;5.32;-
del Boo;15.258379;+;33.314831;0;3.46;Printseps
4 Ser;15.263633;+;0;0;5.62;-
del Cir;15.282471;-;60.957256;0;5.04;-
bet Lib;15.283464;-;9.382869;0;2.61;Zuben Elschemali
11 UMi;15.28497;+;71.823897;0;5.02;Pherkad Minor
bet Cir;15.291932;-;58.800894;0;4.07;-
eps Cir;15.294137;-;63.610467;0;4.85;-
f Lup;15.297177;-;30.148678;0;4.35;-
mu. Lup;15.308874;-;47.875089;0;4.27;-
gam TrA;15.315162;-;68.679544;0;2.87;-
5 Ser;15.321888;+;1.765431;0;5.04;-
omi CrB;15.335711;+;29.616211;0;5.51;-
gam UMi;15.345486;+;71.833978;0;3;Pherkad
28 Lib;15.348244;-;18.158661;0;6.16;-
omi Lib;15.350383;-;15.548336;0;6.14;-
6 Ser;15.350555;+;0;0;5.35;-
del Lup;15.356202;-;40.647508;0;3.22;-
14 UMi;15.358411;+;73.476611;0;7.52;-
nu.02 Lup;15.363375;-;48.317625;0;5.65;-
phi01 Lup;15.363436;-;36.261369;0;3.57;-
50 Boo;15.363493;+;32.933694;0;5.38;-
nu.01 Lup;15.368964;-;47.927789;0;4.99;-
7 Ser;15.373122;+;12.567522;0;6.29;-
eps Lup;15.37802;-;44.689628;0;3.37;-
30 Lib;15.383829;-;15.134036;0;6.46;-
phi02 Lup;15.385931;-;36.858489;0;4.54;-
eta CrB A;15.386731;+;30.288211;0;4.99;-
gam Cir A;15.389627;-;59.320703;0;4.48;-
8 Ser;15.395475;-;1.022386;0;6.11;-
eps Lib;15.403302;-;10.322253;0;4.92;-
mu.01 Boo;15.408174;+;37.377172;0;4.31;Alkalurops
mu.02 Boo;15.408572;+;37.347306;0;6.51;-
ups Lup;15.412502;-;39.710253;0;5.36;-
iot Dra;15.415493;+;58.966061;0;3.29;Edasich
k Lup;15.422283;-;38.733625;0;4.6;-
tau01 Ser;15.429832;+;15.428039;0;5.16;-
bet CrB;15.463814;+;29.105697;0;3.66;Nusakan
zet01 Lib;15.470946;-;16.716481;0;5.64;-
10 Ser;15.477288;+;1.842086;0;5.15;-
pi.01 UMi A;15.486444;+;80.448603;0;6.57;-
pi.01 UMi B;15.489881;+;80.450267;0;7.53;-
33 Lib;15.492984;-;17.440942;0;6.69;-
zet03 Lib;15.511223;-;16.609464;0;5.82;-
nu.01 Boo;15.515488;+;40.833047;0;5.04;-
tet UMi;15.523591;+;77.349361;0;5;-
kap01 Aps;15.525228;-;73.389586;0;5.4;-
nu.02 Boo;15.529716;+;40.899336;0;4.98;-
tau02 Ser;15.536021;+;16.056167;0;6.22;-
zet04 Lib;15.548673;-;16.852842;0;5.53;-
tet CrB;15.548828;+;31.359131;0;4.14;-
11 Ser;15.549427;-;1.1864;0;5.5;-
37 Lib;15.569639;-;10.064517;0;4.61;-
36 Lib;15.577033;-;28.046992;0;5.13;-
del Ser B;15.580041;+;10.538889;0;3.8;-
gam Lup;15.585666;-;41.166775;0;2.8;-
mu. CrB;15.587477;+;39.010067;0;5.14;-
gam Lib;15.592095;-;14.789553;0;3.91;Zuben Elakrab
tau03 Ser;15.592564;+;17.655558;0;6.1;-
d Lup;15.598124;-;44.958394;0;4.55;-
tau04 Ser;15.607829;+;15.101422;0;6.51;-
tau05 Ser;15.608123;+;16.119086;0;5.93;-
16 Ser;15.608216;+;10.010172;0;5.26;-
14 Ser;15.609364;+;0;0;6.51;-
eps TrA;15.612006;-;66.317039;0;4.11;-
ups Lib;15.617069;-;28.135075;0;3.6;-
phi Boo;15.630444;+;40.353433;0;5.25;Ceginus
ome Lup;15.634223;-;42.56735;0;4.34;-
tau Lib;15.644273;-;29.777692;0;3.66;-
41 Lib;15.648489;-;19.301886;0;5.36;-
7 CrB B;15.656301;+;36.635828;0;6;-
7 CrB A;15.656301;+;36.635828;0;5.07;-
pi.02 UMi;15.660733;+;79.983258;0;6.89;-
psi01 Lup;15.662771;-;34.411922;0;4.66;-
42 Lib;15.67136;-;23.818083;0;4.97;-
kap02 Aps;15.672592;-;73.446686;0;5.64;-
tau06 Ser;15.683083;+;16.024586;0;6;-
g Lup;15.686494;-;44.661183;0;4.64;-
iot Ser;15.692515;+;19.670406;0;4.51;-
chi Ser;15.696504;+;12.847531;0;5.34;-
tau07 Ser;15.698532;+;18.464031;0;5.8;-
kap Lib;15.69911;-;19.678822;0;4.75;-
h Lup;15.710643;-;37.424933;0;5.23;-
psi02 Lup;15.711394;-;34.7104;0;4.75;-
gam CrB;15.712381;+;26.295625;0;3.81;-
rho Oct;15.721372;-;84.465272;0;5.57;-
pi. CrB;15.733139;+;32.515808;0;5.57;-
psi Ser;15.733838;+;2.515175;0;5.86;-
zet UMi;15.734296;+;77.7945;0;4.29;-
eta Lib;15.734555;-;15.672828;0;5.41;-
alf Ser;15.737778;+;6.425522;0;2.63;Unukalhai
tau08 Ser;15.745037;+;17.264228;0;6.15;-
25 Ser;15.768233;-;1.804189;0;5.39;-
bet Ser;15.769793;+;15.421819;0;3.65;-
lam Ser;15.774059;+;7.353075;0;4.42;-
ups Ser;15.788144;+;14.115361;0;5.71;-
R CrB;15.80956;+;28.156744;0;5.89;-
kap Ser;15.812327;+;18.141567;0;4.09;-
30 Ser;15.815777;-;3.818514;0;5.53;-
del CrB;15.826569;+;26.068389;0;4.59;-
mu. Ser;15.827017;-;3.430142;0;3.54;-
ome Ser;15.838208;+;2.196514;0;5.21;-
eps Ser;15.846935;+;4.477728;0;3.71;-
chi Lup;15.849316;-;33.627169;0;3.97;-
b Sco;15.849651;-;25.751292;0;4.63;-
kap CrB;15.85387;+;35.657383;0;4.79;-
b Ser;15.854332;-;3.090492;0;5.09;-
rho Ser;15.854419;+;20.977919;0;4.74;-
chi Her;15.877929;+;42.451528;0;4.6;-
39 Ser;15.886694;+;13.196656;0;6.07;-
lam Lib;15.888906;-;20.166997;0;5.04;-
2 Sco;15.893492;-;25.327092;0;4.59;-
tet Lib;15.897094;-;16.729308;0;4.13;-
2 Her;15.910514;+;43.138567;0;5.35;-
3 Sco;15.91098;-;25.243736;0;5.87;-
40 Ser;15.911188;+;8.580336;0;6.28;-
47 Lib;15.916769;-;19.382922;0;5.95;-
bet TrA;15.91911;-;63.429794;0;2.83;-
kap TrA;15.924889;-;68.603;0;5.11;-
4 Sco;15.925021;-;26.265986;0;5.63;-
4 Her;15.925164;+;42.566194;0;5.73;-
lam CrB;15.929885;+;37.946956;0;5.43;-
gam Ser;15.940835;+;15.664594;0;3.85;-
rho Sco;15.948076;-;29.214069;0;3.87;-
ksi01 Lup;15.948192;-;33.966108;0;5.14;-
ksi02 Lup;15.948366;-;33.964264;0;5.59;-
phi Ser;15.954048;+;14.414478;0;5.54;-
eps CrB;15.959792;+;26.877872;0;4.14;-
48 Lib;15.969825;-;14.279356;0;4.95;-
pi. Sco;15.980867;-;26.114044;0;2.89;-
eta Lup;16.002035;-;38.3967;0;3.42;-
49 Lib;16.005443;-;16.533289;0;5.47;-
del Sco;16.005559;-;22.621622;0;2.29;Dschubba
50 Lib;16.013231;-;8.411353;0;5.53;-
rho CrB;16.017406;+;33.303506;0;5.39;-
r Her;16.020644;+;17.818392;0;5.1;-
iot CrB;16.024046;+;29.851058;0;4.98;-
tet Dra;16.031485;+;58.565258;0;4.01;-
pi. Ser;16.038248;+;22.80445;0;4.82;-
X Her;16.044215;+;47.240361;0;6.52;-
ups Her;16.046638;+;46.036697;0;4.72;-
eta Nor;16.053583;-;49.2297;0;4.65;-
iot01 Nor;16.058915;-;57.775061;0;4.63;-
43 Ser;16.062692;+;4.986833;0;6.07;-
bet01 Sco;16.090621;-;19.805397;0;2.56;Graffias
bet02 Sco;16.090712;-;19.801853;0;4.9;-
del Nor;16.108174;-;45.173214;0;4.73;-
tet Lup;16.109873;-;36.802281;0;4.22;-
ome Sco;16.113453;-;20.669136;0;3.93;-
ome02 Sco;16.123424;-;20.868758;0;4.31;-
11 Sco;16.126782;-;12.7454;0;5.75;-
45 Ser;16.127094;+;9.891742;0;5.63;-
kap Her A;16.13459;+;17.046981;0;5;Marsik
kap Her B;16.13471;+;17.054392;0;6.25;-
46 Ser;16.134921;+;10.080436;0;6.74;-
47 Ser;16.141132;+;8.534311;0;5.69;-
phi Her;16.14616;+;44.934917;0;4.23;-
8 Her;16.146286;+;17.205636;0;6.13;-
tau CrB;16.149525;+;36.490922;0;4.73;-
iot02 Nor;16.155152;-;57.934314;0;5.57;-
14 Her;16.173421;+;43.817647;0;6.61;-
19 UMi;16.180423;+;75.877561;0;5.48;-
q Her;16.191316;+;16.665694;0;6.09;-
10 Her;16.193899;+;23.494803;0;5.74;-
nu. Sco;16.199928;-;19.460647;0;4;Jabbah
psi Sco;16.199999;-;10.064219;0;4.93;-
16 Sco;16.202032;-;8.547581;0;5.43;-
12 Sco;16.204455;-;28.417314;0;5.67;-
c02 Sco;16.205057;-;27.926372;0;4.58;-
20 UMi;16.208916;+;75.210681;0;6.36;-
9 Her;16.220953;+;5.021086;0;5.46;-
39 Nor;16.221381;-;53.671172;0;6.03;-
49 Ser;16.221759;+;13.528028;0;6.68;-
zet Nor;16.222971;-;55.540944;0;5.78;-
kap Nor;16.224647;-;54.630464;0;4.95;-
chi Sco;16.230807;-;11.837744;0;5.24;-
del Oph;16.239101;-;3.693989;0;2.73;Yed Prior
sig CrB;16.244554;+;33.857514;0;5.23;-
13 Her;16.250356;+;11.490031;0;7.67;-
tet Nor;16.254254;-;47.372022;0;5.13;-
del TrA;16.257297;-;63.685681;0;3.86;-
16 Her;16.257954;+;18.808089;0;5.72;-
18 Sco;16.260353;-;8.369394;0;5.49;-
ups CrB;16.279108;+;29.150261;0;5.8;-
gam01 Nor;16.283593;-;50.068122;0;4.97;-
eta UMi;16.291747;+;75.755319;0;4.95;-
d Sco;16.304972;-;28.614008;0;4.8;-
eps Oph;16.305345;-;4.692603;0;3.23;Yed Posterior
19 Her;16.306571;+;25.896686;0;6.7;-
lam Nor;16.321569;-;42.673967;0;5.44;-
tau Her;16.329011;+;46.313369;0;3.91;-
gam02 Nor;16.330673;-;50.155503;0;4.01;-
del01 Aps;16.339112;-;78.695742;0;4.68;-
del02 Aps;16.340794;-;78.667497;0;5.27;-
omi Sco;16.343939;-;24.169322;0;4.55;-
sig Sco;16.353143;-;25.592803;0;2.9;Alniyat
gam Her;16.365345;+;19.153022;0;3.74;-
sig Ser;16.367875;+;1.029039;0;4.82;-
ksi CrB;16.368284;+;30.892;0;4.86;-
nu.01 CrB;16.372618;+;33.79905;0;5.2;-
nu.02 CrB;16.374783;+;33.703486;0;5.4;-
23 Her;16.382361;+;32.333011;0;6.41;-
eta Dra;16.399863;+;61.514083;0;2.73;-
psi Oph;16.401717;-;20.037317;0;4.48;-
o Her;16.403008;+;6.948206;0;5.83;-
25 Her;16.423381;+;37.394056;0;5.53;-
ome Her;16.423599;+;14.033281;0;4.57;Kajam
rho Oph A;16.426428;-;23.447194;0;4.57;-
chi Oph;16.4504;-;18.456197;0;4.22;-
eps Nor;16.453066;-;47.554786;0;4.46;-
ups Oph;16.463383;-;8.371675;0;4.62;-
iot TrA;16.465929;-;64.057942;0;5.28;-
15 Dra;16.466403;+;68.768058;0;4.94;-
zet TrA;16.474484;-;70.084392;0;4.9;-
g Her;16.477375;+;41.881678;0;4.83;-
34 Her;16.501676;+;48.961097;0;6.44;-
i Sco;16.503466;-;25.115217;0;4.79;-
bet Her;16.503683;+;21.489644;0;2.78;Kornephoros
s Her;16.509319;+;20.479189;0;5.24;-
lam Oph;16.51523;+;1.983894;0;3.82;Marfik
phi Oph;16.518991;-;16.612725;0;4.29;-
N Sco;16.523037;-;34.704364;0;4.24;-
31 Her;16.525159;+;33.513672;0;7.14;-
ome Oph;16.535608;-;21.466475;0;4.45;-
n Her;16.543246;+;5.521222;0;5.63;-
h Her;16.543414;+;11.48805;0;4.84;-
gam Aps;16.557523;-;78.897153;0;3.86;-
32 Her;16.558089;+;30.499064;0;6.87;-
mu. Nor;16.568062;-;44.045317;0;4.86;-
sig Her;16.568383;+;42.437031;0;4.2;-
tet TrA;16.595783;-;65.495397;0;5.5;-
tau Sco;16.598043;-;28.216011;0;2.82;Alniyat
16 Dra;16.603172;+;52.900047;0;5.53;-
17 Dra A;16.603811;+;52.924414;0;5.07;-
12 Oph;16.605958;-;2.324533;0;5.77;-
H Sco;16.606242;-;35.255325;0;4.18;-
zet Oph;16.619314;-;10.567153;0;2.54;Khan
42 Her;16.645791;+;48.928344;0;4.86;-
R Ara;16.662421;-;56.994392;0;6.73;-
36 Her;16.676431;+;4.2072;0;6.92;-
37 Her;16.677413;+;4.219792;0;5.77;-
g Dra;16.681978;+;64.589047;0;4.84;-
zet Her;16.688185;+;31.601936;0;2.81;-
eta01 TrA;16.689753;-;68.296119;0;5.89;-
24 Sco;16.692884;-;17.742167;0;4.91;-
39 Her;16.693528;+;26.916881;0;5.92;-
14 Oph;16.695134;+;1.181219;0;5.74;-
eta Her;16.714935;+;38.922256;0;3.48;-
bet Aps;16.71796;-;77.517442;0;4.23;-
41 Her;16.749996;+;6.088194;0;6.55;-
16 Oph;16.758243;+;1.020161;0;6.02;-
i Her;16.763859;+;8.582614;0;5.15;-
eps UMi;16.76618;+;82.037253;0;4.21;-
25 Sco;16.780929;-;25.528572;0;6.72;-
19 Oph;16.786042;+;2.064528;0;6.07;-
l Her;16.796228;+;5.24675;0;5.22;-
alf TrA;16.811082;-;69.027717;0;1.91;Atria
52 Her;16.820616;+;45.983314;0;4.82;-
48 Her;16.82091;+;29.964722;0;6.59;-
eta Ara;16.829766;-;59.041375;0;3.77;-
20 Oph;16.830564;-;10.783019;0;4.64;-
eps Sco;16.836059;-;34.293208;0;2.29;-
k Her;16.838717;+;7.247683;0;5.48;-
50 Her;16.844155;+;29.806539;0;5.73;-
21 Oph;16.856923;+;1.215972;0;5.51;-
51 Her;16.862573;+;24.656431;0;5.03;-
mu.01 Sco;16.864511;-;38.047328;0;3;-
49 Her;16.868014;+;14.974214;0;6.51;-
mu.02 Sco;16.872263;-;38.017533;0;3.56;-
53 Her;16.882794;+;31.701675;0;5.34;-
zet01 Sco;16.899924;-;42.362025;0;4.7;-
iot Oph;16.900131;+;10.165364;0;4.39;-
zet02 Sco;16.909724;-;42.361303;0;3.62;Grafias
23 Oph;16.909915;-;6.153978;0;5.23;-
56 Her;16.917267;+;25.730681;0;6.06;-
54 Her;16.922824;+;18.433211;0;5.35;-
h Dra;16.933803;+;65.1348;0;4.88;-
20 Dra;16.940353;+;65.039125;0;6.4;-
RR Sco;16.943845;-;30.58005;0;6.97;-
24 Oph;16.946659;-;23.150203;0;5.57;-
27 Sco;16.953104;-;33.259494;0;5.48;-
57 Her;16.958624;+;25.352839;0;6.27;-
kap Oph;16.961138;+;9.375031;0;3.19;-
zet Ara;16.977004;-;55.990142;0;3.12;-
eps01 Ara;16.993069;-;53.160442;0;4.06;-
26 Oph;17.002643;-;24.989069;0;5.74;-
eps Her;17.004826;+;30.926408;0;3.92;-
30 Oph;17.017667;-;4.222633;0;4.82;-
d Her;17.026767;+;33.568269;0;5.27;-
29 Oph;17.030904;-;18.885536;0;6.28;-
32 Oph;17.052187;+;14.091947;0;4.97;-
eps02 Ara;17.052418;-;53.236983;0;5.27;-
61 Her;17.058393;+;35.414053;0;6.19;-
k Sco;17.080376;-;34.122928;0;4.83;-
mu. Dra B;17.088956;+;54.470592;0;4.91;Arrakis
60 Her;17.089636;+;12.740825;0;4.89;-
c Her;17.133907;+;35.935172;0;5.41;-
zet Dra;17.146451;+;65.714639;0;3.17;Aldhibah
eta Oph;17.172944;-;15.725236;0;2.43;Sabik
63 Her;17.184212;+;24.237697;0;6.2;-
eta Sco;17.202554;-;43.239153;0;3.32;-
37 Oph;17.207725;+;10.585169;0;5.32;-
alf Her A;17.244126;+;14.390372;0;2.78;Rasalgethi
del Her;17.250531;+;24.839192;0;3.12;Sarin
pi. Her;17.250787;+;36.809164;0;3.16;-
36 Oph B;17.255909;-;26.600053;0;4.33;-
VW Dra;17.274833;+;60.670614;0;6.32;-
U Oph;17.275477;+;1.210547;0;5.89;-
41 Oph;17.276858;+;0;0;4.72;-
lam UMi;17.282354;+;89.037708;0;6.31;-
u Her;17.288769;+;33.100103;0;4.8;-
e Her;17.294515;+;37.291494;0;4.64;-
omi Oph B;17.300167;-;24.284203;0;6.59;-
omi Oph A;17.300199;-;24.286881;0;5.14;-
e Oph;17.310275;+;10.864478;0;5.03;-
74 Her;17.3392;+;46.240783;0;5.51;-
w Her;17.344324;+;32.467689;0;5.38;-
nu. Ser;17.347128;-;12.846881;0;4.32;-
70 Her;17.348391;+;24.499433;0;5.13;-
ksi Oph;17.350061;-;21.112433;0;4.39;-
zet Aps;17.366521;-;67.770669;0;4.76;-
tet Oph;17.366829;-;24.999489;0;3.27;-
iot Aps;17.368299;-;70.123208;0;5.39;-
V636 Sco;17.379578;-;45.614269;0;6.68;-
iot Ara;17.387799;-;47.4682;0;5.21;-
43 Oph;17.389331;-;28.142828;0;5.3;-
rho Her B;17.394714;+;37.145925;0;5.47;-
73 Her;17.401829;+;22.960283;0;5.7;-
bet Ara;17.421664;-;55.529886;0;2.84;-
gam Ara;17.423239;-;56.377689;0;3.31;-
kap Ara;17.433345;-;50.633508;0;5.19;-
b Oph;17.439505;-;24.175292;0;4.16;-
sig Oph;17.441911;+;4.140356;0;4.34;-
47 Oph;17.44387;-;5.086489;0;4.53;-
x Her;17.445623;+;48.260064;0;5.83;-
d Oph;17.455909;-;29.867014;0;4.28;-
bet Dra;17.507216;+;52.301358;0;2.79;Rastaban
lam Her;17.512308;+;26.110647;0;4.41;Maasym
ups Sco;17.512732;-;37.295808;0;2.7;Lesath
24 UMi;17.513216;+;86.968053;0;5.78;-
del Ara;17.518308;-;60.68385;0;3.6;-
c Oph;17.523598;-;23.962639;0;4.78;-
78 Her;17.530439;+;28.407497;0;5.66;-
alf Ara;17.530692;-;49.876144;0;2.84;-
f Dra;17.532741;+;68.135022;0;5.07;-
nu.01 Dra;17.536229;+;55.184114;0;4.89;Kuma
del UMi;17.536941;+;86.586464;0;4.35;Yildun
nu.02 Dra;17.537745;+;55.172811;0;4.86;Kuma
29 Dra;17.544781;+;74.227339;0;6.61;-
f Oph;17.576859;+;9.586706;0;5.8;-
26 Dra;17.583216;+;61.874542;0;5.23;-
52 Oph;17.588472;-;22.043819;0;6.47;-
sig Ara;17.594331;-;46.505678;0;4.56;-
Q Sco;17.609122;-;38.635333;0;4.26;-
y Her;17.610459;+;48.585636;0;5.35;-
ome Dra;17.615859;+;68.757969;0;4.77;-
79 Her;17.625304;+;24.309989;0;5.76;-
ksi Ser;17.626445;-;15.398553;0;3.54;-
mu. Oph;17.630754;-;8.118767;0;4.58;-
pi. Ara;17.634866;-;54.500436;0;5.25;-
iot Her;17.657746;+;46.006331;0;3.82;-
lam Ara;17.673286;-;49.415578;0;4.76;-
omi Ser;17.690243;-;12.875303;0;4.24;-
psi01 Dra A;17.698987;+;72.148839;0;4.57;Dziban
psi01 Dra B;17.699471;+;72.156894;0;5.81;-
83 Her;17.707878;+;24.56405;0;5.56;-
84 Her;17.722657;+;24.327831;0;5.73;-
58 Oph;17.723848;-;21.683089;0;4.86;-
bet Oph;17.724542;+;4.567272;0;2.76;Cebalrai
mu. Ara;17.735751;-;51.834056;0;5.12;-
61 Oph A;17.742804;+;2.579447;0;6.16;-
eta Pav;17.762218;-;64.723875;0;3.61;-
mu.01 Her;17.77431;+;27.720653;0;3.42;-
X Sgr;17.792674;-;27.830792;0;4.53;-
iot01 Sco;17.793078;-;40.126994;0;2.99;-
gam Oph;17.798211;+;2.707278;0;3.75;-
87 Her;17.813652;+;25.622867;0;5.09;-
30 Dra;17.817858;+;50.781053;0;5.02;-
35 Dra;17.824176;+;76.962883;0;5.02;-
G Sco;17.830968;-;37.043306;0;3.19;-
z Her;17.834259;+;48.394153;0;6.78;-
iot02 Sco;17.83642;-;40.090433;0;4.78;-
V539 Ara;17.841221;-;53.612406;0;5.68;-
nu.02 Ara;17.853068;-;53.130269;0;6.09;-
Y Oph;17.877417;-;6.143569;0;6.18;-
f Her;17.888341;+;40.007947;0;5.17;-
ksi Dra;17.892147;+;56.872647;0;3.73;Grumium
63 Oph;17.915012;-;24.887097;0;6.18;-
psi02 Dra;17.919764;+;72.005128;0;5.43;-
89 Her;17.923664;+;26.049989;0;5.47;-
tet Her;17.93755;+;37.250539;0;3.86;-
gam Dra;17.943438;+;51.48895;0;2.24;Etamin
OP Her;17.946813;+;45.35085;0;6.22;-
ksi Her;17.962746;+;29.247878;0;3.7;-
nu. Her;17.975041;+;30.189283;0;4.41;-
nu. Oph;17.983776;-;9.773625;0;3.32;Sinistra
4 Sgr;17.996543;-;23.816128;0;4.74;-
93 Her;18.000949;+;16.750917;0;4.67;-
40 Dra;18.000982;+;80.000858;0;6.11;-
41 Dra;18.002557;+;80.004094;0;5.74;-
66 Oph;18.004389;+;4.368619;0;4.79;-
zet Ser;18.008058;-;3.690269;0;4.62;-
67 Oph;18.010754;+;2.931564;0;3.93;-
6 Sgr;18.023089;-;17.156869;0;6.27;-
95 Her B;18.025113;+;21.595781;0;5.18;-
68 Oph;18.029222;+;1.305069;0;4.42;-
96 Her;18.039736;+;20.833628;0;5.25;-
97 Her;18.04171;+;22.923228;0;6.22;-
7 Sgr;18.047528;-;24.282467;0;5.37;-
tau Oph B;18.051332;-;8.180286;0;5.94;-
9 Sgr;18.064568;-;24.360733;0;5.89;-
V986 Oph;18.077044;+;1.918992;0;6.14;-
gam01 Sgr;18.083674;-;29.580089;0;4.66;Alnasl
70 Oph;18.090936;+;2.499811;0;4.03;-
gam02 Sgr;18.096802;-;30.424097;0;2.98;Alnasl
98 Her;18.100528;+;22.218881;0;4.96;-
tet Ara;18.11052;-;50.091483;0;3.65;-
b Her;18.117113;+;30.561881;0;5.05;-
71 Oph;18.121767;+;8.733867;0;4.64;-
72 Oph;18.122505;+;9.563664;0;3.71;-
omi Her;18.125709;+;28.762489;0;3.84;-
100 Her B;18.130418;+;26.097336;0;5.79;-
100 Her A;18.130433;+;26.101286;0;5.83;-
pi. Pav;18.143004;-;63.668536;0;4.33;-
102 Her;18.14597;+;20.814556;0;4.37;-
101 Her;18.148018;+;20.045233;0;5.1;-
73 Oph;18.159413;+;3.993286;0;5.71;-
iot Pav;18.173933;-;62.002225;0;5.47;-
eps Tel;18.187156;-;45.954417;0;4.52;-
1 Sgr;18.195371;-;23.701233;0;4.96;-
104 Her;18.198377;+;31.40535;0;4.96;-
mu. Sgr;18.229391;-;21.058831;0;3.84;Polis
36 Dra;18.23162;+;64.397286;0;4.99;-
14 Sgr;18.23775;-;21.713164;0;5.49;-
15 Sgr;18.253585;-;20.728267;0;5.29;-
16 Sgr;18.253603;-;20.387969;0;5.96;-
37 Dra;18.254744;+;68.755811;0;5.96;-
17 Sgr;18.276492;-;20.544492;0;6.89;-
38 Dra;18.282984;+;68.741456;0;6.79;-
RS Sgr;18.293401;-;34.107261;0;6.03;-
eta Sgr;18.293787;-;36.761686;0;3.1;-
105 Her;18.319633;+;24.446061;0;5.3;-
kap Lyr;18.331031;+;36.064547;0;4.33;-
106 Her;18.33831;+;21.961297;0;4.92;-
phi Dra;18.345949;+;71.337806;0;4.22;-
74 Oph;18.347795;+;3.377169;0;4.85;-
108 Her;18.349158;+;29.858925;0;5.61;-
del Sgr;18.349901;-;29.828103;0;2.72;Kaus Media
t Her;18.350283;+;28.869958;0;5.12;-
chi Dra;18.350663;+;72.733656;0;3.55;-
eta Ser;18.355167;-;2.8988;0;3.23;-
Y Sgr;18.356385;-;18.860003;0;5.76;-
ksi Pav;18.387118;-;61.493903;0;4.35;-
phi Oct;18.393458;-;75.044275;0;5.47;-
zet Sct;18.394329;-;8.934408;0;4.66;-
109 Her;18.39497;+;21.769736;0;3.85;-
b Dra;18.398513;+;58.800586;0;4.98;-
mu. Lyr;18.403829;+;39.507239;0;5.11;Alathfar
18 Sgr;18.417063;-;30.756575;0;5.58;-
21 Sgr;18.422513;-;20.541667;0;4.81;-
42 Dra;18.433094;+;65.563481;0;4.82;-
alf Tel;18.44956;-;45.968467;0;3.49;-
d Ser A;18.453476;+;0;0;5.2;-
lam Sgr;18.466178;-;25.421697;0;2.82;Kaus Borealis
zet Tel;18.480516;-;49.070564;0;4.1;-
gam Sct;18.486626;-;14.565811;0;4.67;-
c Ser;18.494716;-;1.985308;0;5.38;-
nu. Pav;18.522896;-;62.278306;0;4.63;-
del01 Tel;18.529287;-;45.914811;0;4.92;-
61 Ser;18.532498;-;1.002975;0;5.93;-
del02 Tel;18.533874;-;45.757383;0;5.07;-
d Dra;18.542924;+;57.045597;0;4.77;-
kap02 CrA;18.556411;-;38.720069;0;6.31;-
